,Unnamed: 0,Id,Dirección,Precio,Precio original,Precio actual,Cambio precio,Número cambios precio,Habitaciones,M2,Descripción,Fecha alta,Fecha baja,Días en venta,Ocupada,Localidad,Fecha,Mes,Tags
5800,48,/inmueble/108863792/,Casa o chalet independiente en Pilas,124356,,,,,5,192,"
esta casa adosada en pilas, sevilla, consta de solar de 311 m² y 192 m² construidos, distribuidos en dos plantas.
la propiedad cuenta con suficiente terreno para ampliar aún más la vivienda y a la construcción existente hay que realizar una reforma adecuada, se pueden conservar y restaurar elementos originales y combi
",,,1,,Pilas,2025-11-01,Octubre,No
5801,49,/inmueble/107233739/,Casa o chalet independiente en Pilas,158900,,,,,4,104,"
la dehesa – pilas
parcela de 2.700 m2 con vivienda de 104 m2 atravesada por pasillo que divide salón y cocina de las habitaciones y baños. porche de entrada, salón grande, cocina americana, 4 habitaciones, 2 baños amplios, amplia azotea.
salida trasera a almacén con una superficie de 260 m2, al lado del almacén zona
",,,1,,Pilas,2025-11-01,Octubre,No
5802,50,/inmueble/109483237/,"Casa o chalet independiente en Cardenal Espinola, 3, Pilas",80000,,,,,3,120,"
necesita algunas reformas. pozo en el patio.
",,,1,,Pilas,2025-11-01,Octubre,No
5803,51,/inmueble/108045087/,"Chalet adosado en Calle Manuel Castillo, Pilas",112000,,,,,4,105,"
**casa / chalet adosado en venta - pilas (es-es)**
¡descubre tu nuevo hogar en el corazón de pilas! este espectacular chalet adosado de 105 m² construidos te ofrece todo lo que necesitas para disfrutar de la vida en la ciudad. con un diseño completamente exterior, cuenta con 4 amplias habitaciones, una de ellas en pla
",,,1,,Pilas,2025-11-01,Octubre,No
5804,52,/inmueble/108959217/,Chalet adosado en Pilas,115000,,,,,4,128,"
en grupo rugomo sabemos que cada hogar es el inicio de una gran historia… y este adosado de 128 m² en pilas puede ser el comienzo de la tuya.
la vivienda se distribuye en dos plantas pensadas para disfrutar con comodidad. en la planta baja encontrarás un amplio salón–comedor con salida a una terraza, un aseo de cortes
",,,1,,Pilas,2025-11-01,Octubre,No
5805,53,/inmueble/93383638/,"Chalet adosado en Niño Dios de las Carreritas, 3, Pilas",120000,,,,,7,281,"
¡descubre el hogar de tus sueños en el corazón de pilas! este encantador chalet adosado, ubicado en la prestigiosa zona de niño dios de las carreritas, te ofrece una oportunidad única para crear el espacio que siempre has deseado. con una superficie solar de 216 m², esta casa de dos plantas combina lo mejor de ambos mu
",,,1,,Pilas,2025-11-01,Octubre,No
5806,54,/inmueble/109639444/,"Casa rural en Villamanrique, s/n, Pilas",140000,,,,,3,134,"
¡tu paraíso te espera!
espectacular casa de campo reformada con parcela y piscina. ¿sueñas con la tranquilidad del campo sin renunciar al confort? ¡esta es tu oportunidad!
se vende preciosa casa de campo completamente reformada y lista para entrar a vivir, ubicada en una extensa parcela privada de 2500 metros, comple
",,,1,,Pilas,2025-11-01,Octubre,No
5807,55,/inmueble/108702467/,"Chalet en Calle de la Cerámica, 23 -1, Pilas",90000,,,,,3,95,"
oportunidad de inversión: pendiente de posesión. vivienda adosada situada en pilas, un municipio sevillano caracterizado por su entorno tranquilo, su buena conexión con sevilla capital y su cercanía a espacios naturales. la propiedad cuenta con una superficie construida total de 95,40 m², distribuidos en planta baja y
",,,1,,Pilas,2025-11-01,Octubre,No
5808,56,/inmueble/108928590/,"Ático en Calle Zorrilla, Pilas",99950,,,,,2,92,"
*atico 2009*entrar a vivir*ascensor*piscina*buena zona*
no se olvide ver el video de esta vivienda *** ***
en la bonita localidad de pilas en el 2º cinturón del aljarafe, se vende piso-ático en 2ª planta con ascensor para entrar a vivir y sin gastos de inmobiliaria.
a caballo entre sevilla, la aldea del rocío ( 30 mi
",,,1,,Pilas,2025-11-01,Octubre,No
5809,57,/inmueble/109615906/,"Casa o chalet independiente en CL Verdial, Pilas",180000,,,,,2,132,"
ubicado en el pintoresco municipio de pilas, sevilla, te presentamos esta encantadora casa de 132 m² construidos, una joya que destaca por su luminosidad y su acogedora distribución. con 1 habitación doble y 1 individual, además de un baño completo, este hogar es perfecto para quienes buscan un espacio funcional y cómo
",,,1,,Pilas,2025-11-01,Octubre,No
5810,58,/inmueble/107939058/,Finca rústica en Pilas,280000,,,,,3,144,"
venta de finca rural de 2.524 m2 de terreno, con una construcción principal de 144 m2, completamente nueva y muy bien construida, con materiales de primera calidad, pozo legalizado, piscina, luz eléctrica y varias construcciones destinadas al mundo aviar y perruno.
se encuentra a unos 12 kms del rocío.
consta de una ún
",,,1,,Pilas,2025-11-01,Octubre,No
5811,59,/inmueble/104871889/,Chalet en Pilas,120000,,,,,3,136,"
¡descubre esta hermosa casa / chalet adosado en una sola planta con 2 puertas de acceso en venta! al entrar, te recibirá un amplio zaguán que da paso a un acogedor salón, 2 habitaciones y un garaje que se puede integrar a la vivienda. además, cuenta con otro salón con chimenea y una habitación con ventana al patio. la
",,,1,,Pilas,2025-11-01,Octubre,No
5812,60,/inmueble/105960119/,"Casa o chalet independiente en Plaza España, Pilas",206000,,,,,3,206,"
¡descubre tu nueva oportunidad en pilas! te presentamos esta amplia casa en el centro de la localidad, con una superficie de 206 m², ideal para aquellos que buscan un proyecto para reformar y personalizar a su gusto.
la propiedad cuenta con 3 habitaciones y un baño, ofreciendo un espacio versátil que se adapta a tus n
",,,1,,Pilas,2025-11-01,Octubre,No
5813,61,/inmueble/107939058/,Finca rústica en Pilas,280000,,,,,3,144,"
venta de finca rural de 2.524 m2 de terreno, con una construcción principal de 144 m2, completamente nueva y muy bien construida, con materiales de primera calidad, pozo legalizado, piscina, luz eléctrica y varias construcciones destinadas al mundo aviar y perruno.
se encuentra a unos 12 kms del rocío.
consta de una ún
",,,1,,Pilas,2025-11-01,Octubre,No
5814,62,/inmueble/104871889/,Chalet en Pilas,120000,,,,,3,136,"
¡descubre esta hermosa casa / chalet adosado en una sola planta con 2 puertas de acceso en venta! al entrar, te recibirá un amplio zaguán que da paso a un acogedor salón, 2 habitaciones y un garaje que se puede integrar a la vivienda. además, cuenta con otro salón con chimenea y una habitación con ventana al patio. la
",,,1,,Pilas,2025-11-01,Octubre,No
5815,63,/inmueble/103747332/,"Casa o chalet independiente en Calle Cristóbal Colón, 27, Pilas",141500,,,,,5,275,"
situada frente a la pizzería texas en la calle colón, en el centro, esta amplia casa para reformar ofrece numerosas posibilidades para adaptarse a sus necesidades y convertirse en la vivienda de sus sueños.
la propiedad cuenta con una superficie de 275m2 construidos y se distribuye en dos plantas.
en la planta baja,
",,,1,,Pilas,2025-11-01,Octubre,No
5816,64,/inmueble/107040882/,"Piso en Calle Aguas, Pilas",62000,,,,,3,89,"
inmueble sin posesión y sin acceso al interior. las fotografías del interior y las características del activo, pueden no ajustarse al estado actual.
no cobramos comisión de intermediación al comprador
les ofrecemos en exclusiva este piso en edificio residencial que puedes adquirir en propiedad, con una superficie de
",,,1,,Pilas,2025-11-01,Octubre,ocupada ilegalmente
5817,65,/inmueble/108972559/,"Chalet adosado en Calle Virgen del Pilar, Pilas",42000,,,,,2,71,"
casa ocupada por persona sin justo título
este inmueble debido a su estado ocupacional no admite visitas
ideal para inversores
la localización del inmueble es aproximada.
magnífica oportunidad de casa ocupada en sevilla. tiene una superficie de 70 m2 construidos. cuenta a sus alrededores con una inmensa variedad de se
",,,1,,Pilas,2025-11-01,Octubre,ocupada ilegalmente
5818,66,/inmueble/109199436/,"Chalet adosado en Calle de la Cerámica, 21, Pilas",90000,,,,,3,96,"
vivienda ocupada sin posibilidad de visita ¡oportunidad para inversores!
asesores 7576vende vivienda adosada situada en pilas, un municipio sevillano caracterizado por su entorno tranquilo, su buena conexión con sevilla capital y su cercanía a espacios naturales. la propiedad cuenta con una superficie construida total
",,,1,,Pilas,2025-11-01,Octubre,ocupada ilegalmente
5819,67,/inmueble/109544499/,"Piso en Calle Virgen de Belén, Pilas",69000,,,,,4,98,"
piso de 98 m² ubicado en pilas, sevilla. se trata de un piso de 98 m² distribuidos en salón-comedor, cocina, 4 dormitorios y 2 baños. el piso se sitúa en el núcleo urbano de pilas, con buenos accesos a través de la carretera a-474, que conecta directamente con sevilla y otras localidades del aljarafe. la zona dispone d
",,,1,,Pilas,2025-11-01,Octubre,No
5820,68,/inmueble/108622965/,"Chalet en Calle San Pío X, 53 -41, Pilas",75000,,,,,3,116,"
cesión de remate- la adquisición del inmueble publicitado se llevará a cabo de forma exclusiva mediante cesión de remate, en el marco del proceso de subasta judicial en el que se encuentra actualmente, sin que exista la posibilidad de compraventa directa. consecuencia de lo anterior: (i) el precio publicado se trata de
",,,1,,Pilas,2025-11-01,Octubre,No
5821,69,/inmueble/106847859/,"Chalet en Avenida el Aljarafe, 34, Pilas",170000,,,,,3,380,"
. oportunidad de inversión: pendiente de posesión. descubre esta amplia y versátil propiedad situada en una zona residencial tranquila del municipio de pilas. esta vivienda ofrece una combinación ideal de gran superficie construida, distribución práctica y ubicación estratégica, pensada para quienes buscan su próxima i
",,,1,,Pilas,2025-11-01,Octubre,No
5822,70,/inmueble/108747117/,"Chalet pareado en Avenida el Aljarafe, 64, Pilas",170000,,,,,3,380,"
piso ocupado sin posibilidad de visita ¡oportunidad para inversores!
descubre esta amplia y versátil propiedad situada en una zona residencial tranquila del municipio de pilas. esta vivienda ofrece una combinación ideal de gran superficie construida, distribución práctica y ubicación estratégica, pensada para quienes
",,,1,,Pilas,2025-11-01,Octubre,ocupada ilegalmente
5823,71,/inmueble/109175188/,Casa o chalet independiente en Pilas,350000,,,,,4,397,"
*abstenerse inmobiliarias *
se vende finca rústica, con vivienda urbana, con unos 110 olivos con sistema de goteo, y frutales como almendros, granados, ciruelos, naranjos, melocotonero, manzano.. . en un terreno de 7.587 m2.
se encuentra muy cerca del pueblo, pero  en una zona rodeada de naturaleza e intimidad. a 5 min
",,,1,,Pilas,2025-11-01,Octubre,No
5824,72,/inmueble/109078329/,"Chalet en Calle Virgen del Pilar, Pilas",42000,,,,,2,70,"
adosado ocupado por persona sin justo título (antiguo deudor hipotecario)este inmueble debido a su estado ocupacional no admite visitasideal para inversoresla localización del inmueble es aproximadavivienda unifamiliar adosada de 70 m², según catastro, a la venta en pilas, sevilla. muy bien comunicado por carretera (a-
",,,1,,Pilas,2025-11-01,Octubre,No
5825,73,/inmueble/108556182/,Chalet adosado en Pilas,200000,,,,,2,70,"
 ¡magnífica vivienda con piscina en el corazón de pilas!
¿buscas un hogar cómodo, moderno y listo para entrar a vivir? ¡esta es tu oportunidad! te presentamos esta encantadora vivienda totalmente en planta baja, ubicada en una parcela de 180 m² en pleno centro de pilas.
 la casa cuenta con 70 m² útiles distribuidos
",,,1,,Pilas,2025-11-01,Octubre,No
5826,74,/inmueble/108895955/,"Chalet adosado en Calle Lope de Vega, Pilas",118500,,,,,2,120,"
¡descubre tu nuevo hogar en el corazón de pilas! esta espectacular casa adosado de 120 m² construidos te ofrece todo lo que necesitas para disfrutar de la vida en pilas. con un diseño completamente exterior, cuenta con 2 amplias habitaciones y baño en planta baja, ideal para mayor comodidad. la luminosidad del salón-co
",,,1,,Pilas,2025-11-01,Octubre,No
5827,75,/inmueble/100968714/,"Chalet adosado en Calle Amelia de Vilallonga, 19, Pilas",99000,,,,,4,245,"
casa en pleno centro de pilas para hacer una casa nueva
excelente oportunidad para construirse una casa nueva a su gusto en pleno centro de pilas, a pocos metros del ayuntamiento y de la plaza mayor
la casa tiene actualmente 245m2 construidos sobre una parcela de 195m2
presenta en la actualidad 3 puertas a la calle, lo
",,,1,,Pilas,2025-11-01,Octubre,No
5828,76,/inmueble/108292322/,"Piso en Calle Sorolla, Pilas",113000,,,,,2,120,"
**piso en venta en calle sorolla, pilas**
¡descubre tu nuevo hogar en la encantadora calle sorolla, pilas! este espectacular piso es perfecto para familias que buscan comodidad y calidad de vida. situado a solo 200 metros del supermercado cash fresh, tendrás todo lo necesario a tu alcance. la ubicación es ideal, con g
",,,1,,Pilas,2025-11-01,Octubre,No
5829,77,/inmueble/107893659/,"Piso en Calle Zorrilla, Pilas",56000,,,,,3,95,"
venta credito hipotecario
activo sin posesion.
compra del crédito en ejecución hipotecaria, compra al contado, no se puede financiar, compra el crédito avalado por esta magnifica vivienda con ascensor y piscina comunitaria, puedes obtener una gran rentabilidad.
no se puede visitar el interior del inmueble por su situa
",,,1,,Pilas,2025-11-01,Octubre,No
5830,78,/inmueble/109163474/,Chalet en Pilas,85990,,,,,3,138,"
en exclusiva con remax finanbank presentamos esta finca rústica de 1.700 m² de parcela y 138 m² construidos, ubicada en una excelente zona, muy próxima al núcleo urbano de pilas, con acceso directo desde carretera asfaltada.
la finca se encuentra completamente vallada y delimitada con setos de tuyas, lo que garantiza
",,,1,,Pilas,2025-11-01,Octubre,No
5831,79,/inmueble/109245795/,"Chalet adosado en Calle Juan Valdés Leal, Pilas",114900,,,,,3,128,"
te presentamos esta fantástica vivienda de dos plantas, pensada para disfrutar con tu familia en un entorno tranquilo y bien comunicado.
en la planta baja encontrarás un amplio salón–comedor con salida directa a una acogedora terraza, perfecta para disfrutar del aire libre. además, dispone de un aseo de cortesía y una
",,,1,,Pilas,2025-11-01,Octubre,No
5832,80,/inmueble/109040073/,Chalet en Pilas,171500,,,,,4,202,"
se vende cómoda casa de una planta, con salida a dos calles y con un total de 202m2 construidos sobre una parcela de 228m2. excelente ubicación, ya que se encuentra a escasos minutos andando del centro de salud, clínica dental, parque, colegio, parada de autobuses, supermercados como mercadona y aldi.. .
la vivienda f
",,,1,,Pilas,2025-11-01,Octubre,No
5833,81,/inmueble/107252515/,Chalet adosado en Pilas,170000,,,,,3,390,"
espectacular vivienda en pilas, ideal tanto para emprender tu propio negocio como para disfrutar de una vida tranquila y cómoda con tu familia.
ubicada en zona céntrica de pilas, con excelente comunicación mediante transporte público (autobús) a poblaciones cercanas como aznalcázar y sus pinares, villamanrique, hinojo
",,,1,,Pilas,2025-11-01,Octubre,No
5834,82,/inmueble/109045517/,Chalet en Pilas,140500,,,,,3,86,"
se vende casa adosada lista para entrar a vivir sin necesidad de reformar. luminosa gracias a los grandes ventanales y ubicada junto al ies virgen de la soledad.
consta de dos plantas distribuidas de la siguiente manera:
- planta baja con patio delantero, recibidor con armario/despensa, aseo, alegre y amplio salón com
",,,1,,Pilas,2025-11-01,Octubre,No
